,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Datetime,Month,Count post,,Category,Score,Count,Reaction Type,,,Month,Count post
178,0bedca96-fb76-4287-a83c-17330ed39cce,super love,26/6/20 10:33,photo,soccer,positive,75,,6/26/2020,6,2021,,,,,,,,,
179,0bedca96-fb76-4287-a83c-17330ed39cce,like,15/8/20 18:16,photo,soccer,positive,50,,8/15/2020,8,2114,,,,,,,,,
180,0bedca96-fb76-4287-a83c-17330ed39cce,love,26/11/20 13:42,photo,soccer,positive,65,,11/26/2020,11,2034,,,,,,,,,
181,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,14/4/21 0:56,photo,public speaking,positive,70,,4/14/2021,4,1974,,,,,,,,,
182,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,21/7/20 21:27,photo,public speaking,neutral,20,,7/21/2020,7,2070,,,,,,,,,
183,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,29/3/21 6:57,photo,public speaking,negative,10,,3/29/2021,3,2012,,,,,,,,,
184,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,20/5/21 16:11,photo,public speaking,positive,70,,5/20/2021,5,2138,,,,,,,,,
185,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,2/11/2020 6:09,photo,public speaking,positive,50,,11/2/2020,11,2034,,,,,,,,,
186,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,24/10/20 15:37,photo,public speaking,neutral,20,,10/24/2020,10,2056,,,,,,,,,
187,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,7/9/2020 14:42,photo,public speaking,positive,60,,9/7/2020,9,2022,,,,,,,,,
188,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,4/3/2021 2:46,photo,public speaking,negative,15,,3/4/2021,3,2012,,,,,,,,,
189,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,7/1/2021 14:08,photo,public speaking,positive,72,,1/7/2021,1,2126,,,,,,,,,
190,b18cb63f-4c8e-44ee-a47f-541e95191d11,peeking,6/7/2020 11:18,photo,public speaking,neutral,35,,7/6/2020,7,2070,,,,,,,,,
191,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,27/3/21 4:56,photo,public speaking,positive,50,,3/27/2021,3,2012,,,,,,,,,
192,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,21/11/20 21:25,photo,public speaking,positive,45,,11/21/2020,11,2034,,,,,,,,,
193,b18cb63f-4c8e-44ee-a47f-541e95191d11,cherish,22/8/20 1:25,photo,public speaking,positive,70,,8/22/2020,8,2114,,,,,,,,,
194,b18cb63f-4c8e-44ee-a47f-541e95191d11,peeking,14/6/21 11:45,photo,public speaking,neutral,35,,6/14/2021,6,2021,,,,,,,,,
195,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,15/7/20 19:28,photo,public speaking,negative,12,,7/15/2020,7,2070,,,,,,,,,
196,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,21/3/21 14:39,photo,public speaking,positive,45,,3/21/2021,3,2012,,,,,,,,,
197,b18cb63f-4c8e-44ee-a47f-541e95191d11,super love,7/4/2021 3:15,photo,public speaking,positive,75,,4/7/2021,4,1974,,,,,,,,,
198,b18cb63f-4c8e-44ee-a47f-541e95191d11,cherish,24/4/21 6:56,photo,public speaking,positive,70,,4/24/2021,4,1974,,,,,,,,,
199,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,30/9/20 14:05,photo,public speaking,positive,60,,9/30/2020,9,2022,,,,,,,,,
200,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,19/7/20 19:28,photo,public speaking,positive,60,,7/19/2020,7,2070,,,,,,,,,
201,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,21/1/21 7:08,photo,public speaking,negative,15,,1/21/2021,1,2126,,,,,,,,,
202,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,31/1/21 13:48,photo,public speaking,negative,15,,1/31/2021,1,2126,,,,,,,,,
203,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,24/12/20 3:24,photo,public speaking,negative,5,,12/24/2020,12,2092,,,,,,,,,
204,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,27/5/21 1:44,photo,public speaking,negative,0,,5/27/2021,5,2138,,,,,,,,,
205,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,13/2/21 4:14,photo,public speaking,negative,0,,2/13/2021,2,1914,,,,,,,,,
206,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,14/7/20 4:36,photo,public speaking,positive,72,,7/14/2020,7,2070,,,,,,,,,
207,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,15/7/20 16:03,photo,public speaking,negative,10,,7/15/2020,7,2070,,,,,,,,,
208,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,8/10/2020 17:23,photo,public speaking,positive,50,,10/8/2020,10,2056,,,,,,,,,
209,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,12/11/2020 23:55,photo,public speaking,positive,60,,11/12/2020,11,2034,,,,,,,,,
210,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,21/2/21 5:01,photo,public speaking,positive,70,,2/21/2021,2,1914,,,,,,,,,
211,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,9/7/2020 8:58,photo,public speaking,positive,45,,7/9/2020,7,2070,,,,,,,,,
212,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,26/6/20 23:45,photo,public speaking,positive,72,,6/26/2020,6,2021,,,,,,,,,
213,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,20/11/20 13:18,photo,public speaking,negative,12,,11/20/2020,11,2034,,,,,,,,,
214,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,29/5/21 21:34,photo,public speaking,positive,50,,5/29/2021,5,2138,,,,,,,,,
215,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,22/2/21 2:48,photo,public speaking,neutral,20,,2/22/2021,2,1914,,,,,,,,,
216,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,7/1/2021 18:39,photo,public speaking,negative,15,,1/7/2021,1,2126,,,,,,,,,
217,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,1/10/2020 15:10,photo,public speaking,positive,72,,10/1/2020,10,2056,,,,,,,,,
218,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,21/11/20 8:24,photo,public speaking,negative,5,,11/21/2020,11,2034,,,,,,,,,
219,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,15/4/21 13:50,photo,public speaking,negative,15,,4/15/2021,4,1974,,,,,,,,,
220,b18cb63f-4c8e-44ee-a47f-541e95191d11,love,30/6/20 1:14,photo,public speaking,positive,65,,6/30/2020,6,2021,,,,,,,,,
221,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,1/12/2020 15:06,photo,public speaking,positive,70,,12/1/2020,12,2092,,,,,,,,,
222,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,7/11/2020 0:47,photo,public speaking,negative,15,,11/7/2020,11,2034,,,,,,,,,
223,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,30/6/20 13:08,GIF,science,positive,75,,6/30/2020,6,2021,,,,,,,,,
224,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,4/8/2020 3:09,GIF,science,positive,60,,8/4/2020,8,2114,,,,,,,,,
225,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,28/7/20 7:01,GIF,science,positive,45,,7/28/2020,7,2070,,,,,,,,,
226,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,25/10/20 2:39,GIF,science,positive,75,,10/25/2020,10,2056,,,,,,,,,
227,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,5/7/2020 3:37,GIF,science,negative,12,,7/5/2020,7,2070,,,,,,,,,
228,5118e9c5-1377-4cc5-a486-65b35b7b7b76,cherish,28/4/21 15:16,GIF,science,positive,70,,4/28/2021,4,1974,,,,,,,,,
229,5118e9c5-1377-4cc5-a486-65b35b7b7b76,indifferent,31/1/21 0:54,GIF,science,neutral,20,,1/31/2021,1,2126,,,,,,,,,
230,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,29/8/20 11:37,GIF,science,positive,72,,8/29/2020,8,2114,,,,,,,,,
231,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,15/10/20 12:09,GIF,science,positive,45,,10/15/2020,10,2056,,,,,,,,,
232,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,2/8/2020 21:20,GIF,science,positive,65,,8/2/2020,8,2114,,,,,,,,,
233,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,31/10/20 21:46,GIF,science,negative,15,,10/31/2020,10,2056,,,,,,,,,
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,12/10/2020 9:40,GIF,science,positive,60,,10/12/2020,10,2056,,,,,,,,,
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12/12/2020 12:22,GIF,science,positive,70,,12/12/2020,12,2092,,,,,,,,,
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,9/1/2021 16:37,GIF,science,positive,50,,1/9/2021,1,2126,,,,,,,,,
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,23/8/20 4:39,GIF,science,negative,5,,8/23/2020,8,2114,,,,,,,,,
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,22/12/20 4:20,GIF,science,positive,65,,12/22/2020,12,2092,,,,,,,,,
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,7/11/2020 8:49,GIF,science,negative,0,,11/7/2020,11,2034,,,,,,,,,
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,17/4/21 22:45,GIF,science,positive,72,,4/17/2021,4,1974,,,,,,,,,
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,21/4/21 0:21,GIF,science,negative,15,,4/21/2021,4,1974,,,,,,,,,
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,19/7/20 10:33,GIF,science,positive,45,,7/19/2020,7,2070,,,,,,,,,
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,6/7/2020 2:08,GIF,science,positive,45,,7/6/2020,7,2070,,,,,,,,,
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,26/3/21 5:42,GIF,science,positive,65,,3/26/2021,3,2012,,,,,,,,,
245,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13/9/20 11:24,GIF,tennis,positive,70,,9/13/2020,9,2022,,,,,,,,,
246,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,28/1/21 21:06,GIF,tennis,negative,12,,1/28/2021,1,2126,,,,,,,,,
247,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20/1/21 1:15,GIF,tennis,neutral,20,,1/20/2021,1,2126,,,,,,,,,
248,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,3/9/2020 1:15,GIF,tennis,positive,75,,9/3/2020,9,2022,,,,,,,,,
249,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,9/1/2021 10:46,GIF,tennis,negative,12,,1/9/2021,1,2126,,,,,,,,,
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,19/9/20 22:29,GIF,tennis,neutral,20,,9/19/2020,9,2022,,,,,,,,,
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,29/5/21 7:21,GIF,tennis,positive,75,,5/29/2021,5,2138,,,,,,,,,
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15/5/21 19:04,GIF,tennis,negative,12,,5/15/2021,5,2138,,,,,,,,,
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,15/8/20 12:27,GIF,tennis,positive,45,,8/15/2020,8,2114,,,,,,,,,
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,31/3/21 15:51,GIF,tennis,negative,0,,3/31/2021,3,2012,,,,,,,,,
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15/2/21 3:32,GIF,tennis,neutral,35,,2/15/2021,2,1914,,,,,,,,,
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29/3/21 19:03,GIF,tennis,negative,15,,3/29/2021,3,2012,,,,,,,,,
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29/7/20 10:40,GIF,tennis,negative,15,,7/29/2020,7,2070,,,,,,,,,
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,8/5/2021 13:47,GIF,tennis,negative,5,,5/8/2021,5,2138,,,,,,,,,
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,6/11/2020 2:36,GIF,tennis,positive,60,,11/6/2020,11,2034,,,,,,,,,
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,25/7/20 16:31,GIF,tennis,positive,75,,7/25/2020,7,2070,,,,,,,,,
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,4/12/2020 0:56,GIF,tennis,negative,12,,12/4/2020,12,2092,,,,,,,,,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,22/9/20 2:08,GIF,tennis,positive,75,,9/22/2020,9,2022,,,,,,,,,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/7/2020 5:50,GIF,tennis,negative,5,,7/5/2020,7,2070,,,,,,,,,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,20/10/20 12:11,GIF,tennis,positive,70,,10/20/2020,10,2056,,,,,,,,,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/1/2021 6:02,GIF,tennis,positive,60,,1/11/2021,1,2126,,,,,,,,,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,28/2/21 7:51,GIF,tennis,positive,70,,2/28/2021,2,1914,,,,,,,,,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,6/12/2020 13:45,GIF,tennis,positive,45,,12/6/2020,12,2092,,,,,,,,,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021 9:54,GIF,tennis,neutral,35,,5/5/2021,5,2138,,,,,,,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,27/8/20 18:36,GIF,tennis,positive,30,,8/27/2020,8,2114,,,,,,,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15/10/20 1:29,GIF,tennis,positive,60,,10/15/2020,10,2056,,,,,,,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15/1/21 11:33,GIF,tennis,neutral,35,,1/15/2021,1,2126,,,,,,,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,1/3/2021 20:26,GIF,tennis,positive,45,,3/1/2021,3,2012,,,,,,,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,28/11/20 2:11,GIF,tennis,neutral,35,,11/28/2020,11,2034,,,,,,,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26/6/20 19:05,GIF,tennis,positive,60,,6/26/2020,6,2021,,,,,,,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,30/12/20 13:37,GIF,tennis,positive,70,,12/30/2020,12,2092,,,,,,,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,14/2/21 21:15,GIF,tennis,positive,75,,2/14/2021,2,1914,,,,,,,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,27/3/21 20:07,GIF,tennis,positive,70,,3/27/2021,3,2012,,,,,,,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,23/8/20 7:38,GIF,tennis,negative,10,,8/23/2020,8,2114,,,,,,,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,9/11/2020 8:23,GIF,tennis,positive,60,,11/9/2020,11,2034,,,,,,,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,12/5/2021 20:45,GIF,tennis,negative,5,,5/12/2021,5,2138,,,,,,,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,15/4/21 13:23,GIF,tennis,negative,5,,4/15/2021,4,1974,,,,,,,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,16/8/20 22:58,GIF,tennis,neutral,35,,8/16/2020,8,2114,,,,,,,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,11/9/2020 16:22,GIF,tennis,negative,0,,9/11/2020,9,2022,,,,,,,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,13/4/21 1:43,GIF,tennis,positive,45,,4/13/2021,4,1974,,,,,,,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13/12/20 15:59,GIF,tennis,positive,70,,12/13/2020,12,2092,,,,,,,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,3/12/2020 8:08,GIF,tennis,negative,10,,12/3/2020,12,2092,,,,,,,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,13/10/20 16:31,GIF,tennis,negative,0,,10/13/2020,10,2056,,,,,,,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,4/12/2020 10:04,GIF,tennis,positive,70,,12/4/2020,12,2092,,,,,,,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,25/1/21 11:00,GIF,tennis,neutral,35,,1/25/2021,1,2126,,,,,,,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/5/2021 19:40,GIF,tennis,negative,5,,5/4/2021,5,2138,,,,,,,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,23/7/20 19:31,GIF,tennis,negative,0,,7/23/2020,7,2070,,,,,,,,,
292,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,6/1/2021 6:08,video,food,positive,65,,1/6/2021,1,2126,,,,,,,,,
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,21/10/20 3:48,video,food,negative,12,,10/21/2020,10,2056,,,,,,,,,
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,23/2/21 22:36,video,food,negative,12,,2/23/2021,2,1914,,,,,,,,,
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,26/1/21 1:00,video,food,positive,75,,1/26/2021,1,2126,,,,,,,,,
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,18/12/20 14:07,video,food,neutral,35,,12/18/2020,12,2092,,,,,,,,,
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,23/5/21 23:27,video,food,neutral,20,,5/23/2021,5,2138,,,,,,,,,
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,31/10/20 3:17,video,food,negative,12,,10/31/2020,10,2056,,,,,,,,,
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20/2/21 20:02,video,food,neutral,20,,2/20/2021,2,1914,,,,,,,,,
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28/10/20 13:14,video,food,positive,75,,10/28/2020,10,2056,,,,,,,,,
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,30/8/20 0:08,video,food,neutral,35,,8/30/2020,8,2114,,,,,,,,,
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,8/12/2020 13:12,video,food,negative,0,,12/8/2020,12,2092,,,,,,,,,
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,4/11/2020 21:06,video,food,negative,15,,11/4/2020,11,2034,,,,,,,,,
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,24/8/20 13:48,video,food,negative,15,,8/24/2020,8,2114,,,,,,,,,
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,5/1/2021 13:15,video,food,negative,0,,1/5/2021,1,2126,,,,,,,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,28/2/21 9:21,video,food,positive,72,,2/28/2021,2,1914,,,,,,,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,22/9/20 4:09,video,food,negative,10,,9/22/2020,9,2022,,,,,,,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,8/11/2020 2:43,video,food,negative,0,,11/8/2020,11,2034,,,,,,,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,26/10/20 11:48,video,food,positive,65,,10/26/2020,10,2056,,,,,,,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,4/11/2020 14:58,video,food,positive,60,,11/4/2020,11,2034,,,,,,,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,31/5/21 1:24,video,food,positive,65,,5/31/2021,5,2138,,,,,,,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,7/3/2021 6:31,video,food,neutral,35,,3/7/2021,3,2012,,,,,,,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,17/6/21 23:27,video,food,positive,45,,6/17/2021,6,2021,,,,,,,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,27/7/20 23:54,video,food,positive,45,,7/27/2020,7,2070,,,,,,,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,19/4/21 1:45,video,food,negative,0,,4/19/2021,4,1974,,,,,,,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,5/10/2020 13:55,video,food,positive,50,,10/5/2020,10,2056,,,,,,,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28/9/20 8:49,video,food,positive,75,,9/28/2020,9,2022,,,,,,,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,25/2/21 4:02,video,food,negative,10,,2/25/2021,2,1914,,,,,,,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24/12/20 22:31,video,food,positive,60,,12/24/2020,12,2092,,,,,,,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,15/6/21 12:15,video,food,positive,60,,6/15/2021,6,2021,,,,,,,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,3/5/2021 23:10,video,food,negative,10,,5/3/2021,5,2138,,,,,,,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,12/2/2021 4:23,video,food,positive,45,,2/12/2021,2,1914,,,,,,,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,31/8/20 0:39,video,food,positive,72,,8/31/2020,8,2114,,,,,,,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,11/1/2021 8:47,video,food,neutral,20,,1/11/2021,1,2126,,,,,,,,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/8/2020 20:28,video,food,positive,75,,8/2/2020,8,2114,,,,,,,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,18/10/20 12:49,video,food,negative,0,,10/18/2020,10,2056,,,,,,,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,28/3/21 8:08,video,food,neutral,35,,3/28/2021,3,2012,,,,,,,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/2/2021 4:02,video,food,positive,75,,2/11/2021,2,1914,,,,,,,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/8/2020 23:43,video,food,positive,60,,8/12/2020,8,2114,,,,,,,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,7/1/2021 2:48,video,food,negative,15,,1/7/2021,1,2126,,,,,,,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,27/10/20 3:58,video,food,positive,30,,10/27/2020,10,2056,,,,,,,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,19/2/21 0:55,video,food,negative,15,,2/19/2021,2,1914,,,,,,,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/6/2021 10:45,video,food,positive,75,,6/8/2021,6,2021,,,,,,,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,18/10/20 4:17,video,food,positive,50,,10/18/2020,10,2056,,,,,,,,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,5/11/2020 13:54,video,food,positive,75,,11/5/2020,11,2034,,,,,,,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,16/8/20 12:12,video,food,positive,45,,8/16/2020,8,2114,,,,,,,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,14/10/20 14:55,video,food,negative,15,,10/14/2020,10,2056,,,,,,,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,1/4/2021 12:04,video,food,neutral,35,,4/1/2021,4,1974,,,,,,,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,25/9/20 6:17,video,food,positive,50,,9/25/2020,9,2022,,,,,,,,,
340,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021 18:40,audio,travel,positive,45,,3/3/2021,3,2012,,,,,,,,,
341,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30/10/20 3:52,GIF,fitness,positive,30,,10/30/2020,10,2056,,,,,,,,,
342,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,12/2/2021 5:48,GIF,fitness,positive,50,,2/12/2021,2,1914,,,,,,,,,
343,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,8/2/2021 3:28,GIF,fitness,negative,0,,2/8/2021,2,1914,,,,,,,,,
344,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2/4/2021 7:49,GIF,fitness,positive,30,,4/2/2021,4,1974,,,,,,,,,
345,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,30/6/20 5:53,GIF,fitness,negative,12,,6/30/2020,6,2021,,,,,,,,,
346,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,22/10/20 23:10,GIF,fitness,negative,12,,10/22/2020,10,2056,,,,,,,,,
347,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,16/6/21 13:46,GIF,fitness,neutral,20,,6/16/2021,6,2021,,,,,,,,,
348,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,10/8/2020 13:42,GIF,fitness,positive,70,,8/10/2020,8,2114,,,,,,,,,
349,f332d362-dc48-46c2-a64b-641157c0987e,adore,26/7/20 19:34,GIF,soccer,positive,72,,7/26/2020,7,2070,,,,,,,,,
350,f332d362-dc48-46c2-a64b-641157c0987e,interested,12/12/2020 15:31,GIF,soccer,positive,30,,12/12/2020,12,2092,,,,,,,,,
351,f332d362-dc48-46c2-a64b-641157c0987e,want,21/8/20 15:22,GIF,soccer,positive,70,,8/21/2020,8,2114,,,,,,,,,
352,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,31/5/21 20:37,GIF,soccer,neutral,20,,5/31/2021,5,2138,,,,,,,,,
353,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,14/2/21 6:00,GIF,soccer,neutral,20,,2/14/2021,2,1914,,,,,,,,,
354,f332d362-dc48-46c2-a64b-641157c0987e,disgust,15/2/21 20:35,GIF,soccer,negative,0,,2/15/2021,2,1914,,,,,,,,,
355,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,8/9/2020 14:01,video,public speaking,negative,5,,9/8/2020,9,2022,,,,,,,,,
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,28/10/20 7:37,video,public speaking,negative,12,,10/28/2020,10,2056,,,,,,,,,
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,21/11/20 19:53,video,public speaking,positive,30,,11/21/2020,11,2034,,,,,,,,,
